transaction_date,user_id,is_free_trial,is_conversion_to_pay,price_in_usd
2023-09-10,124186,True,False,
2023-09-07,124198,True,False,
2023-09-06,124199,True,False,
2023-09-13,124199,False,True,2.99
2023-09-20,124199,False,False,2.99
2023-09-24,124201,True,False,
2023-09-05,124220,True,False,
2023-09-14,124231,True,False,
2023-09-05,124232,True,False,
2023-09-21,124235,True,False,
2023-09-28,124235,False,True,2.99
2023-10-05,124235,False,False,2.99
2023-09-18,124252,True,False,
2023-09-19,124259,True,False,
2023-09-28,124278,True,False,
2023-09-17,124283,True,False,
2023-09-24,124283,False,True,2.99
2023-10-01,124283,False,False,2.99
2023-10-15,124283,False,False,2.99
2023-09-20,124288,True,False,
2023-09-27,124288,False,True,2.99
2023-10-04,124288,False,False,2.99
2023-10-11,124288,False,False,2.99
2023-10-18,124288,False,False,2.99
2023-09-10,124295,True,False,
2023-09-17,124295,False,True,2.99
2023-09-04,124304,True,False,
2023-09-25,124321,True,False,
2023-09-12,124330,True,False,
2023-09-06,124332,True,False,
2023-09-13,124332,False,True,2.99
2023-09-03,124349,True,False,
2023-09-10,124362,True,False,
2023-09-12,124370,True,False,
2023-09-19,124370,False,True,2.99
2023-09-26,124370,False,False,2.99
2023-10-03,124370,False,False,2.99
2023-09-07,124379,True,False,
2023-09-14,124379,False,True,2.99
2023-09-21,124379,False,False,2.99
2023-09-28,124379,False,False,2.99
2023-10-12,124379,False,False,2.99
2023-09-25,124397,True,False,
2023-09-27,124398,True,False,
2023-09-22,124399,True,False,
2023-09-14,124401,True,False,
2023-09-24,124409,True,False,
2023-10-01,124409,False,True,2.99
2023-10-08,124409,False,False,2.99
2023-10-15,124409,False,False,2.99
2023-10-22,124409,False,False,2.99
2023-10-29,124409,False,False,2.99
2023-11-05,124409,False,False,2.99
2023-11-12,124409,False,False,2.99
2023-11-19,124409,False,False,2.99
2023-11-26,124409,False,False,2.99
2023-09-19,124411,True,False,
2023-09-26,124411,False,True,2.99
2023-10-03,124411,False,False,2.99
2023-10-10,124411,False,False,2.99
2023-09-25,124414,True,False,
2023-09-15,124419,True,False,
2023-09-25,124435,True,False,
2023-09-26,124436,True,False,
2023-09-01,124440,True,False,
2023-09-22,124460,True,False,
2023-09-29,124460,False,True,2.99
2023-10-06,124460,False,False,2.99
2023-10-20,124460,False,False,2.99
2023-09-27,124477,True,False,
2023-09-27,124478,True,False,
2023-10-04,124478,False,True,2.99
2023-10-11,124478,False,False,2.99
2023-10-18,124478,False,False,2.99
2023-09-10,124480,True,False,
2023-09-17,124480,False,True,2.99
2023-09-24,124480,False,False,2.99
2023-09-06,124482,True,False,
2023-09-13,124482,False,True,2.99
2023-09-27,124482,False,False,2.99
2023-10-04,124482,False,False,2.99
2023-10-25,124482,False,False,2.99
2023-11-08,124482,False,False,2.99
2023-09-25,124501,True,False,
2023-09-25,124505,True,False,
2023-09-11,124515,True,False,
2023-09-05,124517,True,False,
2023-09-12,124517,False,True,2.99
2023-09-26,124517,False,False,2.99
2023-10-03,124517,False,False,2.99
2023-09-16,124522,True,False,
2023-09-02,124526,True,False,
2023-09-24,124534,True,False,
2023-10-01,124534,False,True,2.99
2023-10-08,124534,False,False,2.99
2023-10-15,124534,False,False,2.99
2023-09-08,124538,True,False,
2023-09-15,124538,False,True,2.99
2023-09-15,124540,True,False,
2023-09-22,124540,False,True,2.99
2023-09-29,124540,False,False,2.99
2023-10-06,124540,False,False,2.99
2023-10-13,124540,False,False,2.99
2023-10-20,124540,False,False,2.99
2023-11-03,124540,False,False,2.99
2023-11-10,124540,False,False,2.99
2023-11-17,124540,False,False,2.99
2023-12-01,124540,False,False,2.99
2023-12-15,124540,False,False,2.99
2023-09-17,124563,True,False,
2023-09-22,124571,True,False,
2023-09-20,124585,True,False,
2023-09-13,124587,True,False,
2023-09-20,124587,False,True,2.99
2023-09-18,124618,True,False,
2023-09-13,124621,True,False,
2023-09-20,124621,False,True,2.99
2023-09-28,124622,True,False,
2023-10-05,124622,False,True,2.99
2023-09-29,124623,True,False,
2023-10-06,124623,False,True,2.99
2023-09-04,124634,True,False,
2023-09-11,124634,False,True,2.99
2023-09-18,124634,False,False,2.99
2023-09-30,124645,True,False,
2023-09-26,124650,True,False,
2023-09-03,124689,True,False,
2023-09-17,124690,True,False,
2023-09-24,124690,False,True,2.99
2023-09-16,124699,True,False,
2023-09-08,124721,True,False,
2023-09-19,124723,True,False,
2023-09-21,124726,True,False,
2023-09-21,124752,True,False,
2023-09-28,124752,False,True,2.99
2023-10-05,124752,False,False,2.99
2023-10-19,124752,False,False,2.99
2023-10-26,124752,False,False,2.99
2023-11-02,124752,False,False,2.99
2023-11-09,124752,False,False,2.99
2023-09-18,124753,True,False,
2023-09-25,124753,False,True,2.99
2023-10-02,124753,False,False,2.99
2023-10-09,124753,False,False,2.99
2023-10-16,124753,False,False,2.99
2023-10-23,124753,False,False,2.99
2023-11-06,124753,False,False,2.99
2023-09-20,124761,True,False,
2023-09-26,124824,True,False,
2023-10-03,124824,False,True,2.99
2023-10-10,124824,False,False,2.99
2023-09-05,124829,True,False,
2023-09-07,124831,True,False,
2023-09-29,124845,True,False,
2023-09-25,124865,True,False,
2023-09-18,124871,True,False,
2023-09-01,124893,True,False,
2023-09-03,124897,True,False,
2023-09-21,124898,True,False,
2023-09-28,124902,True,False,
2023-09-09,124907,True,False,
2023-09-16,124907,False,True,2.99
2023-09-23,124907,False,False,2.99
2023-09-30,124907,False,False,2.99
2023-09-21,124914,True,False,
2023-09-28,124914,False,True,2.99
2023-09-09,124920,True,False,
2023-09-18,124921,True,False,
2023-09-25,124921,False,True,2.99
2023-10-02,124921,False,False,2.99
2023-10-16,124921,False,False,2.99
2023-09-18,124939,True,False,
2023-09-28,124948,True,False,
2023-09-11,124953,True,False,
2023-09-18,124953,False,True,2.99
2023-10-02,124953,False,False,2.99
2023-09-11,124974,True,False,
2023-09-08,124994,True,False,
2023-09-16,125000,True,False,
2023-09-02,125005,True,False,
2023-09-09,125005,False,True,2.99
2023-09-26,125026,True,False,
2023-10-03,125026,False,True,2.99
2023-09-18,125036,True,False,
2023-09-11,125050,True,False,
2023-09-18,125050,False,True,2.99
2023-09-25,125050,False,False,2.99
2023-10-02,125050,False,False,2.99
2023-10-09,125050,False,False,2.99
2023-09-13,125063,True,False,
2023-09-20,125063,False,True,2.99
2023-09-27,125081,True,False,
2023-10-04,125081,False,True,2.99
2023-10-11,125081,False,False,2.99
2023-09-22,125083,True,False,
2023-09-29,125083,False,True,2.99
2023-09-17,125094,True,False,
2023-09-27,125102,True,False,
2023-10-04,125102,False,True,2.99
2023-10-25,125102,False,False,2.99
2023-11-01,125102,False,False,2.99
2023-11-08,125102,False,False,2.99
2023-11-15,125102,False,False,2.99
2023-11-22,125102,False,False,2.99
2023-09-13,125119,True,False,
2023-09-20,125119,False,True,2.99
2023-09-27,125119,False,False,2.99
2023-10-11,125119,False,False,2.99
2023-10-18,125119,False,False,2.99
2023-09-01,125140,True,False,
2023-09-08,125140,False,True,2.99
2023-09-15,125140,False,False,2.99
2023-09-22,125140,False,False,2.99
2023-09-29,125140,False,False,2.99
2023-10-06,125140,False,False,2.99
2023-10-13,125140,False,False,2.99
2023-09-21,125143,True,False,
2023-10-03,125151,True,False,
2023-09-14,125165,True,False,
2023-09-21,125165,False,True,2.99
2023-09-28,125165,False,False,2.99
2023-10-05,125165,False,False,2.99
2023-11-09,125165,False,False,2.99
2023-11-23,125165,False,False,2.99
2023-11-30,125165,False,False,2.99
2023-12-07,125165,False,False,2.99
2023-12-14,125165,False,False,2.99
2023-12-28,125165,False,False,2.99
2023-09-21,125170,True,False,
2023-09-28,125170,False,True,2.99
2023-10-05,125170,False,False,2.99
2023-10-19,125170,False,False,2.99
2023-09-29,125177,True,False,
2023-10-06,125177,False,True,2.99
2023-10-13,125177,False,False,2.99
2023-09-08,125182,True,False,
2023-09-15,125182,False,True,2.99
2023-09-22,125182,False,False,2.99
2023-10-06,125182,False,False,2.99
2023-10-13,125182,False,False,2.99
2023-10-20,125182,False,False,2.99
2023-10-27,125182,False,False,2.99
2023-11-03,125182,False,False,2.99
2023-11-10,125182,False,False,2.99
2023-11-17,125182,False,False,2.99
2023-11-24,125182,False,False,2.99
2023-12-08,125182,False,False,2.99
2023-12-15,125182,False,False,2.99
2023-12-22,125182,False,False,2.99
2023-12-29,125182,False,False,2.99
2023-09-25,125197,True,False,
2023-09-08,125217,True,False,
2023-09-15,125217,False,True,2.99
2023-09-15,125220,True,False,
2023-09-22,125220,False,True,2.99
2023-10-20,125220,False,False,2.99
2023-11-10,125220,False,False,2.99
2023-11-17,125220,False,False,2.99
2023-11-24,125220,False,False,2.99
2023-12-01,125220,False,False,2.99
2023-12-08,125220,False,False,2.99
2023-12-15,125220,False,False,2.99
2023-12-22,125220,False,False,2.99
2023-09-07,125256,True,False,
2023-09-11,125271,True,False,
2023-09-14,125282,True,False,
2023-09-21,125282,False,True,2.99
2023-09-28,125282,False,False,2.99
2023-10-05,125282,False,False,2.99
2023-10-12,125282,False,False,2.99
2023-10-26,125282,False,False,2.99
2023-09-11,125291,True,False,
2023-09-18,125291,False,True,2.99
2023-10-02,125291,False,False,2.99
2023-10-16,125291,False,False,2.99
2023-10-30,125291,False,False,2.99
2023-11-06,125291,False,False,2.99
2023-11-13,125291,False,False,2.99
2023-11-20,125291,False,False,2.99
2023-12-04,125291,False,False,2.99
2023-09-23,125297,True,False,
2023-09-25,125314,True,False,
2023-09-24,125317,True,False,
2023-10-01,125317,False,True,2.99
2023-09-16,125322,True,False,
2023-09-23,125322,False,True,2.99
2023-09-30,125322,False,False,2.99
2023-10-07,125322,False,False,2.99
2023-10-14,125322,False,False,2.99
2023-09-07,125330,True,False,
2023-09-12,125343,True,False,
2023-09-16,125358,True,False,
2023-09-21,125384,True,False,
2023-09-03,125407,True,False,
2023-09-22,125408,True,False,
2023-09-29,125408,False,True,2.99
2023-10-06,125408,False,False,2.99
2023-10-13,125408,False,False,2.99
2023-09-09,125422,True,False,
2023-09-27,125447,True,False,
2023-09-29,125456,True,False,
2023-10-06,125456,False,True,2.99
2023-10-13,125456,False,False,2.99
2023-10-20,125456,False,False,2.99
2023-11-03,125456,False,False,2.99
2023-09-07,125460,True,False,
2023-09-28,125462,True,False,
2023-09-19,125469,True,False,
2023-09-23,125472,True,False,
2023-09-11,125495,True,False,
2023-09-18,125495,False,True,2.99
2023-09-30,125508,True,False,
2023-10-07,125508,False,True,2.99
2023-09-11,125509,True,False,
2023-09-20,125526,True,False,
2023-09-26,125535,True,False,
2023-09-10,125536,True,False,
2023-09-17,125536,False,True,2.99
2023-09-24,125536,False,False,2.99
2023-10-01,125536,False,False,2.99
2023-09-27,125544,True,False,
2023-10-04,125544,False,True,2.99
2023-10-11,125544,False,False,2.99
2023-09-16,125564,True,False,
2023-09-27,125579,True,False,
2023-09-18,125584,True,False,
2023-09-25,125584,False,True,2.99
2023-10-02,125584,False,False,2.99
2023-09-26,125586,True,False,
2023-10-03,125586,False,True,2.99
2023-09-11,125588,True,False,
2023-09-25,125603,True,False,
2023-10-02,125603,False,True,2.99
2023-09-18,125612,True,False,
2023-09-13,125636,True,False,
2023-09-19,125640,True,False,
2023-09-26,125640,False,True,2.99
2023-10-03,125640,False,False,2.99
2023-10-10,125640,False,False,2.99
2023-10-17,125640,False,False,2.99
2023-10-24,125640,False,False,2.99
2023-10-31,125640,False,False,2.99
2023-11-07,125640,False,False,2.99
2023-11-14,125640,False,False,2.99
2023-11-21,125640,False,False,2.99
2023-11-28,125640,False,False,2.99
2023-12-05,125640,False,False,2.99
2023-12-12,125640,False,False,2.99
2023-12-26,125640,False,False,2.99
2024-01-02,125640,False,False,2.99
2023-09-30,125642,True,False,
2023-10-07,125642,False,True,2.99
2023-10-14,125642,False,False,2.99
2023-10-21,125642,False,False,2.99
2023-09-03,125648,True,False,
2023-09-10,125648,False,True,2.99
2023-09-21,125662,True,False,
2023-09-10,125667,True,False,
2023-09-17,125667,False,True,2.99
2023-09-25,125679,True,False,
2023-09-05,125689,True,False,
2023-09-12,125689,False,True,2.99
2023-09-19,125689,False,False,2.99
2023-09-21,125692,True,False,
2023-09-30,125717,True,False,
2023-09-13,125738,True,False,
2023-09-20,125738,False,True,2.99
2023-10-04,125738,False,False,2.99
2023-09-17,125752,True,False,
2023-09-26,125753,True,False,
2023-09-07,125760,True,False,
2023-09-14,125760,False,True,2.99
2023-09-08,125778,True,False,
2023-09-15,125778,False,True,2.99
2023-09-22,125778,False,False,2.99
2023-10-06,125778,False,False,2.99
2023-10-13,125778,False,False,2.99
2023-10-27,125778,False,False,2.99
2023-11-03,125778,False,False,2.99
2023-09-08,125802,True,False,
2023-09-15,125802,False,True,2.99
2023-09-22,125802,False,False,2.99
2023-10-06,125802,False,False,2.99
2023-10-13,125802,False,False,2.99
2023-10-20,125802,False,False,2.99
2023-09-15,125803,True,False,
2023-09-21,125832,True,False,
2023-09-26,125838,True,False,
2023-10-03,125838,False,True,2.99
2023-10-10,125838,False,False,2.99
2023-10-24,125838,False,False,2.99
2023-10-31,125838,False,False,2.99
2023-11-07,125838,False,False,2.99
2023-11-21,125838,False,False,2.99
2023-11-28,125838,False,False,2.99
2023-09-01,125852,True,False,
2023-09-08,125852,False,True,2.99
2023-09-04,125855,True,False,
2023-09-05,125856,True,False,
2023-09-12,125856,False,True,2.99
2023-09-26,125856,False,False,2.99
2023-09-18,125858,True,False,
2023-09-22,125884,True,False,
2023-09-11,125888,True,False,
2023-09-05,125889,True,False,
2023-09-07,125890,True,False,
2023-09-29,125905,True,False,
2023-10-03,125907,True,False,
2023-09-04,125908,True,False,
2023-09-11,125908,False,True,2.99
2023-09-18,125908,False,False,2.99
2023-09-02,125909,True,False,
2023-09-11,125911,True,False,
2023-09-27,125914,True,False,
2023-09-06,125918,True,False,
2023-09-13,125918,False,True,2.99
2023-09-27,125918,False,False,2.99
2023-10-04,125918,False,False,2.99
2023-10-11,125918,False,False,2.99
2023-10-18,125918,False,False,2.99
2023-10-25,125918,False,False,2.99
2023-11-08,125918,False,False,2.99
2023-09-29,125923,True,False,
2023-10-06,125923,False,True,2.99
2023-10-13,125923,False,False,2.99
2023-10-20,125923,False,False,2.99
2023-10-27,125923,False,False,2.99
2023-09-20,125931,True,False,
2023-09-03,125936,True,False,
2023-09-16,125937,True,False,
2023-09-20,125939,True,False,
2023-09-27,125939,False,True,2.99
2023-10-04,125939,False,False,2.99
2023-10-11,125939,False,False,2.99
2023-10-18,125939,False,False,2.99
2023-10-25,125939,False,False,2.99
2023-11-01,125939,False,False,2.99
2023-11-08,125939,False,False,2.99
2023-09-26,125954,True,False,
2023-09-26,125999,True,False,
2023-10-03,125999,False,True,2.99
2023-09-06,126000,True,False,
2023-09-12,126019,True,False,
2023-09-19,126019,False,True,2.99
2023-09-26,126019,False,False,2.99
2023-10-03,126019,False,False,2.99
2023-10-10,126019,False,False,2.99
2023-10-17,126019,False,False,2.99
2023-10-24,126019,False,False,2.99
2023-11-07,126019,False,False,2.99
2023-11-14,126019,False,False,2.99
2023-12-12,126019,False,False,2.99
2023-12-19,126019,False,False,2.99
2024-01-02,126019,False,False,2.99
2024-01-09,126019,False,False,2.99
2024-01-23,126019,False,False,2.99
2024-02-06,126019,False,False,2.99
2024-02-13,126019,False,False,2.99
2024-02-20,126019,False,False,2.99
2024-02-27,126019,False,False,2.99
2024-03-05,126019,False,False,2.99
2024-03-12,126019,False,False,2.99
2023-10-01,126022,True,False,
2023-10-08,126022,False,True,2.99
2023-09-29,126030,True,False,
2023-10-06,126030,False,True,2.99
2023-10-13,126030,False,False,2.99
2023-10-20,126030,False,False,2.99
2023-10-27,126030,False,False,2.99
2023-11-03,126030,False,False,2.99
2023-11-10,126030,False,False,2.99
2023-11-17,126030,False,False,2.99
2023-11-24,126030,False,False,2.99
2023-12-01,126030,False,False,2.99
2023-09-15,126039,True,False,
2023-09-22,126039,False,True,2.99
2023-09-29,126039,False,False,2.99
2023-09-22,126044,True,False,
2023-09-02,126047,True,False,
2023-09-09,126047,False,True,2.99
2023-09-23,126054,True,False,
2023-09-16,126064,True,False,
2023-09-23,126064,False,True,2.99
2023-09-04,126082,True,False,
2023-09-28,126085,True,False,
2023-10-05,126085,False,True,2.99
2023-09-05,126087,True,False,
2023-09-13,126089,True,False,
2023-09-20,126089,False,True,2.99
2023-09-27,126089,False,False,2.99
2023-10-04,126089,False,False,2.99
2023-09-12,126098,True,False,
2023-09-26,126112,True,False,
2023-09-13,126120,True,False,
2023-09-20,126120,False,True,2.99
2023-09-27,126120,False,False,2.99
2023-10-04,126120,False,False,2.99
2023-09-17,126128,True,False,
2023-09-24,126128,False,True,2.99
2023-10-08,126128,False,False,2.99
2023-10-15,126128,False,False,2.99
2023-10-22,126128,False,False,2.99
2023-10-29,126128,False,False,2.99
2023-11-05,126128,False,False,2.99
2023-11-19,126128,False,False,2.99
2023-09-20,126131,True,False,
2023-09-20,126139,True,False,
2023-09-07,126143,True,False,
2023-09-14,126143,False,True,2.99
2023-09-23,126149,True,False,
2023-09-30,126149,False,True,2.99
2023-09-13,126166,True,False,
2023-09-08,126171,True,False,
2023-09-06,126174,True,False,
2023-09-19,126175,True,False,
2023-09-07,126186,True,False,
2023-09-14,126186,False,True,2.99
2023-09-21,126186,False,False,2.99
2023-10-05,126186,False,False,2.99
2023-11-16,126186,False,False,2.99
2023-09-14,126196,True,False,
2023-09-21,126203,True,False,
2023-09-12,126208,True,False,
2023-09-24,126221,True,False,
2023-09-15,126246,True,False,
2023-09-22,126246,False,True,2.99
2023-09-10,126256,True,False,
2023-09-13,126274,True,False,
2023-09-26,126278,True,False,
2023-10-03,126278,False,True,2.99
2023-09-22,126285,True,False,
2023-09-29,126285,False,True,2.99
2023-10-06,126285,False,False,2.99
2023-10-13,126285,False,False,2.99
2023-10-20,126285,False,False,2.99
2023-10-27,126285,False,False,2.99
2023-11-03,126285,False,False,2.99
2023-09-20,126288,True,False,
2023-09-27,126288,False,True,2.99
2023-10-11,126288,False,False,2.99
2023-10-18,126288,False,False,2.99
2023-11-01,126288,False,False,2.99
2023-11-08,126288,False,False,2.99
2023-11-22,126288,False,False,2.99
2023-12-06,126288,False,False,2.99
2023-12-13,126288,False,False,2.99
2023-12-20,126288,False,False,2.99
2023-12-27,126288,False,False,2.99
2024-01-17,126288,False,False,2.99
2024-01-24,126288,False,False,2.99
2024-01-31,126288,False,False,2.99
2023-09-29,126289,True,False,
2023-10-06,126289,False,True,2.99
2023-10-13,126289,False,False,2.99
2023-10-27,126289,False,False,2.99
2023-09-22,126291,True,False,
2023-09-10,126300,True,False,
2023-09-17,126300,False,True,2.99
2023-09-08,126312,True,False,
2023-09-06,126330,True,False,
2023-09-13,126330,False,True,2.99
2023-09-28,126333,True,False,
2023-09-06,126345,True,False,
2023-09-13,126345,False,True,2.99
2023-09-27,126345,False,False,2.99
2023-10-04,126345,False,False,2.99
2023-10-18,126345,False,False,2.99
2023-09-05,126346,True,False,
2023-09-02,126361,True,False,
2023-09-09,126361,False,True,2.99
2023-09-06,126362,True,False,
2023-09-16,126363,True,False,
2023-09-23,126363,False,True,2.99
2023-09-30,126363,False,False,2.99
2023-10-07,126363,False,False,2.99
2023-10-14,126363,False,False,2.99
2023-10-21,126363,False,False,2.99
2023-11-04,126363,False,False,2.99
2023-11-11,126363,False,False,2.99
2023-11-18,126363,False,False,2.99
2023-11-25,126363,False,False,2.99
2023-09-13,126381,True,False,
2023-09-20,126381,False,True,2.99
2023-09-27,126381,False,False,2.99
2023-10-04,126381,False,False,2.99
2023-09-24,126392,True,False,
2023-10-01,126392,False,True,2.99
2023-09-24,126403,True,False,
2023-09-29,126411,True,False,
2023-09-10,126417,True,False,
2023-09-09,126423,True,False,
2023-09-16,126423,False,True,2.99
2023-09-05,126431,True,False,
2023-09-25,126442,True,False,
2023-09-08,126461,True,False,
2023-09-15,126461,False,True,2.99
2023-09-22,126461,False,False,2.99
2023-09-29,126461,False,False,2.99
2023-09-21,126485,True,False,
2023-09-23,126486,True,False,
2023-09-30,126486,False,True,2.99
2023-10-07,126486,False,False,2.99
2023-09-20,126497,True,False,
2023-09-27,126497,False,True,2.99
2023-09-22,126500,True,False,
2023-09-29,126500,False,True,2.99
2023-09-24,126508,True,False,
2023-09-02,126509,True,False,
2023-09-23,126533,True,False,
2023-09-30,126533,False,True,2.99
2023-10-07,126533,False,False,2.99
2023-10-14,126533,False,False,2.99
2023-09-06,126539,True,False,
2023-09-06,126556,True,False,
2023-09-13,126558,True,False,
2023-09-13,126567,True,False,
2023-09-27,126579,True,False,
2023-09-19,126583,True,False,
2023-09-26,126583,False,True,2.99
2023-10-10,126583,False,False,2.99
2023-10-24,126583,False,False,2.99
2023-11-07,126583,False,False,2.99
2023-11-14,126583,False,False,2.99
2023-11-21,126583,False,False,2.99
2023-09-24,126584,True,False,
2023-09-07,126586,True,False,
2023-09-11,126587,True,False,
2023-09-18,126587,False,True,2.99
2023-10-02,126587,False,False,2.99
2023-10-09,126587,False,False,2.99
2023-09-11,126606,True,False,
2023-09-18,126606,False,True,2.99
2023-09-25,126606,False,False,2.99
2023-10-09,126606,False,False,2.99
2023-10-23,126606,False,False,2.99
2023-10-30,126606,False,False,2.99
2023-11-06,126606,False,False,2.99
2023-11-20,126606,False,False,2.99
2023-09-02,126611,True,False,
2023-09-09,126611,False,True,2.99
2023-09-16,126611,False,False,2.99
2023-09-23,126611,False,False,2.99
2023-10-07,126611,False,False,2.99
2023-10-14,126611,False,False,2.99
2023-10-21,126611,False,False,2.99
2023-11-04,126611,False,False,2.99
2023-09-25,126626,True,False,
2023-10-02,126626,False,True,2.99
2023-09-12,126627,True,False,
2023-09-19,126627,False,True,2.99
2023-09-26,126627,False,False,2.99
2023-10-03,126627,False,False,2.99
2023-10-10,126627,False,False,2.99
2023-09-18,126635,True,False,
2023-09-17,126639,True,False,
2023-09-17,126646,True,False,
2023-09-24,126646,False,True,2.99
2023-10-01,126646,False,False,2.99
2023-10-15,126646,False,False,2.99
2023-10-22,126646,False,False,2.99
2023-10-29,126646,False,False,2.99
2023-11-12,126646,False,False,2.99
2023-11-19,126646,False,False,2.99
2023-11-26,126646,False,False,2.99
2023-12-03,126646,False,False,2.99
2023-12-10,126646,False,False,2.99
2023-09-27,126657,True,False,
2023-10-04,126657,False,True,2.99
2023-09-19,126662,True,False,
2023-09-26,126662,False,True,2.99
2023-09-14,126670,True,False,
2023-09-11,126675,True,False,
2023-09-28,126703,True,False,
2023-09-26,126712,True,False,
2023-09-10,126722,True,False,
2023-09-07,126735,True,False,
2023-09-14,126735,False,True,2.99
2023-09-07,126749,True,False,
2023-09-19,126786,True,False,
2023-09-06,126788,True,False,
2023-09-17,126790,True,False,
2023-09-03,126807,True,False,
2023-09-10,126807,False,True,2.99
2023-10-05,126824,True,False,
2023-10-12,126824,False,True,2.99
2023-10-19,126824,False,False,2.99
2023-10-26,126824,False,False,2.99
2023-09-04,126845,True,False,
2023-09-01,126862,True,False,
2023-09-02,126863,True,False,
2023-09-05,126878,True,False,
2023-09-10,126886,True,False,
2023-09-17,126886,False,True,2.99
2023-09-14,126905,True,False,
2023-09-24,126911,True,False,
2023-09-08,126913,True,False,
2023-09-27,126915,True,False,
2023-09-29,126923,True,False,
2023-10-06,126923,False,True,2.99
2023-10-13,126923,False,False,2.99
2023-10-27,126923,False,False,2.99
2023-11-03,126923,False,False,2.99
2023-11-17,126923,False,False,2.99
2023-11-24,126923,False,False,2.99
2023-12-01,126923,False,False,2.99
2023-12-08,126923,False,False,2.99
2023-12-15,126923,False,False,2.99
2023-12-22,126923,False,False,2.99
2023-09-17,126934,True,False,
2023-09-05,126942,True,False,
2023-09-11,126987,True,False,
2023-09-06,126989,True,False,
2023-09-13,126990,True,False,
2023-09-20,126990,False,True,2.99
2023-09-27,126990,False,False,2.99
2023-10-04,126990,False,False,2.99
2023-10-11,126990,False,False,2.99
2023-09-09,126994,True,False,
2023-09-28,126998,True,False,
2023-10-05,126998,False,True,2.99
2023-09-01,127032,True,False,
2023-09-08,127032,False,True,2.99
2023-09-15,127032,False,False,2.99
2023-10-06,127032,False,False,2.99
2023-10-20,127032,False,False,2.99
2023-10-01,127046,True,False,
2023-10-08,127046,False,True,2.99
2023-09-11,127049,True,False,
2023-09-04,127067,True,False,
2023-09-12,127077,True,False,
2023-09-04,127090,True,False,
2023-09-11,127090,False,True,2.99
2023-09-18,127090,False,False,2.99
2023-09-25,127090,False,False,2.99
2023-10-02,127090,False,False,2.99
2023-10-09,127090,False,False,2.99
2023-10-16,127090,False,False,2.99
2023-10-30,127090,False,False,2.99
2023-11-06,127090,False,False,2.99
2023-11-27,127090,False,False,2.99
2023-12-04,127090,False,False,2.99
2023-09-13,127101,True,False,
2023-09-23,127106,True,False,
2023-09-30,127106,False,True,2.99
2023-10-07,127106,False,False,2.99
2023-10-28,127106,False,False,2.99
2023-11-04,127106,False,False,2.99
2023-09-28,127112,True,False,
2023-09-21,127138,True,False,
2023-09-05,127140,True,False,
2023-09-22,127146,True,False,
2023-09-29,127146,False,True,2.99
2023-09-15,127159,True,False,
2023-09-22,127159,False,True,2.99
2023-09-11,127173,True,False,
2023-09-18,127173,False,True,2.99
2023-09-04,127197,True,False,
2023-09-01,127215,True,False,
2023-09-08,127215,False,True,2.99
2023-10-03,127237,True,False,
2023-09-09,127238,True,False,
2023-09-16,127238,False,True,2.99
2023-09-23,127238,False,False,2.99
2023-09-09,127242,True,False,
2023-09-21,127247,True,False,
2023-09-28,127247,False,True,2.99
2023-09-26,127256,True,False,
2023-09-22,127264,True,False,
2023-09-29,127264,False,True,2.99
2023-09-14,127265,True,False,
2023-09-12,127283,True,False,
2023-09-04,127293,True,False,
2023-09-20,127307,True,False,
2023-09-27,127307,False,True,2.99
2023-09-15,127309,True,False,
2023-09-22,127309,False,True,2.99
2023-10-06,127309,False,False,2.99
2023-10-13,127309,False,False,2.99
2023-10-20,127309,False,False,2.99
2023-11-03,127309,False,False,2.99
2023-11-17,127309,False,False,2.99
2023-11-24,127309,False,False,2.99
2023-12-01,127309,False,False,2.99
2023-12-22,127309,False,False,2.99
2023-12-29,127309,False,False,2.99
2024-01-05,127309,False,False,2.99
2024-01-19,127309,False,False,2.99
2023-09-24,127330,True,False,
2023-09-14,127339,True,False,
2023-09-06,127343,True,False,
2023-09-21,127392,True,False,
2023-09-28,127392,False,True,2.99
2023-10-05,127392,False,False,2.99
2023-10-12,127392,False,False,2.99
2023-10-19,127392,False,False,2.99
2023-11-09,127392,False,False,2.99
2023-11-16,127392,False,False,2.99
2023-11-30,127392,False,False,2.99
2023-12-07,127392,False,False,2.99
2023-12-14,127392,False,False,2.99
2023-12-21,127392,False,False,2.99
2023-09-22,127404,True,False,
2023-09-08,127409,True,False,
2023-09-15,127409,False,True,2.99
2023-09-22,127409,False,False,2.99
2023-10-13,127409,False,False,2.99
2023-10-27,127409,False,False,2.99
2023-11-17,127409,False,False,2.99
2023-11-24,127409,False,False,2.99
2023-12-01,127409,False,False,2.99
2023-12-08,127409,False,False,2.99
2023-12-22,127409,False,False,2.99
2023-12-29,127409,False,False,2.99
2024-01-12,127409,False,False,2.99
2024-01-19,127409,False,False,2.99
2024-01-26,127409,False,False,2.99
2024-02-02,127409,False,False,2.99
2023-09-21,127421,True,False,
2023-09-28,127421,False,True,2.99
2023-10-12,127421,False,False,2.99
2023-10-19,127421,False,False,2.99
2023-10-26,127421,False,False,2.99
2023-11-02,127421,False,False,2.99
2023-11-16,127421,False,False,2.99
2023-11-23,127421,False,False,2.99
2023-09-05,127434,True,False,
2023-09-12,127434,False,True,2.99
2023-09-18,127435,True,False,
2023-09-11,127441,True,False,
2023-09-04,127476,True,False,
2023-09-16,127481,True,False,
