user_id,segment,install_date
116553,0,2023-09-18
116554,0,2023-09-26
116555,0,2023-09-27
116556,0,2023-09-22
116557,0,2023-09-06
116558,1,2023-09-14
116559,2,2023-09-20
116560,2,2023-09-27
116561,1,2023-09-10
116562,0,2023-09-26
116563,1,2023-09-02
116564,0,2023-09-11
116565,0,2023-09-12
116566,1,2023-09-22
116567,1,2023-09-21
116568,1,2023-09-22
116569,2,2023-09-02
116570,1,2023-09-07
116571,0,2023-09-04
116572,2,2023-09-06
116573,1,2023-09-15
116574,1,2023-09-29
116575,0,2023-09-15
116576,0,2023-09-21
116577,0,2023-09-20
116578,1,2023-09-28
116579,0,2023-09-13
116580,0,2023-09-18
116581,1,2023-09-16
116582,0,2023-09-21
116583,1,2023-09-02
116584,0,2023-09-02
116585,2,2023-09-11
116586,1,2023-09-06
116587,1,2023-09-28
116588,0,2023-09-21
116589,2,2023-09-21
116590,0,2023-09-13
116591,0,2023-09-29
116592,0,2023-09-20
116593,1,2023-09-27
116594,1,2023-09-18
116595,0,2023-09-22
116596,2,2023-09-19
116597,0,2023-09-20
116598,0,2023-09-18
116599,1,2023-09-02
116600,2,2023-09-03
116601,1,2023-09-29
116602,2,2023-09-20
116603,2,2023-09-18
116604,0,2023-09-13
116605,0,2023-09-04
116606,2,2023-09-20
116607,1,2023-09-03
116608,1,2023-09-28
116609,0,2023-09-22
116610,0,2023-09-03
116611,0,2023-09-01
116612,2,2023-09-22
116613,0,2023-09-12
116614,0,2023-09-06
116615,1,2023-09-18
116616,2,2023-09-02
116617,0,2023-09-12
116618,0,2023-09-06
116619,0,2023-09-20
116620,1,2023-09-18
116621,2,2023-09-24
116622,0,2023-09-29
116623,1,2023-09-27
116624,1,2023-09-08
116625,2,2023-09-25
116626,2,2023-09-27
116627,1,2023-09-26
116628,2,2023-09-25
116629,1,2023-09-13
116630,1,2023-09-18
116631,1,2023-09-07
116632,0,2023-09-19
116633,2,2023-09-25
116634,0,2023-09-10
116635,2,2023-09-04
116636,0,2023-09-08
116637,1,2023-09-19
116638,1,2023-09-27
116639,2,2023-09-14
116640,1,2023-09-04
116641,1,2023-09-16
116642,2,2023-09-02
116643,1,2023-09-11
116644,2,2023-09-29
116645,0,2023-09-06
116646,2,2023-09-11
116647,2,2023-09-14
116648,0,2023-09-03
116649,2,2023-09-20
116650,2,2023-09-09
116651,2,2023-09-07
116652,0,2023-09-21
116653,2,2023-09-18
116654,0,2023-09-23
116655,2,2023-09-01
116656,0,2023-09-27
116657,0,2023-09-03
116658,2,2023-09-07
116659,1,2023-09-13
116660,1,2023-09-18
116661,0,2023-09-25
116662,2,2023-09-28
116663,2,2023-09-15
116664,1,2023-09-28
116665,0,2023-09-17
116666,2,2023-09-12
116667,2,2023-09-02
116668,2,2023-09-06
116669,2,2023-09-29
116670,0,2023-09-24
116671,2,2023-09-18
116672,0,2023-09-28
116673,1,2023-09-17
116674,2,2023-09-10
116675,0,2023-09-16
116676,1,2023-09-06
116677,2,2023-09-19
116678,0,2023-09-03
116679,1,2023-09-06
116680,2,2023-09-19
116681,2,2023-09-29
116682,0,2023-09-10
116683,2,2023-09-08
116684,1,2023-09-29
116685,0,2023-09-10
116686,1,2023-09-10
116687,1,2023-09-23
116688,1,2023-09-07
116689,2,2023-09-29
116690,1,2023-09-20
116691,2,2023-09-08
116692,2,2023-09-02
116693,1,2023-09-22
116694,0,2023-09-01
116695,2,2023-09-12
116696,2,2023-09-18
116697,2,2023-09-01
116698,2,2023-09-24
116699,2,2023-09-03
116700,0,2023-09-09
116701,2,2023-09-29
116702,0,2023-09-08
116703,0,2023-09-13
116704,2,2023-09-11
116705,1,2023-09-18
116706,0,2023-09-22
116707,0,2023-09-23
116708,2,2023-09-02
116709,1,2023-09-20
116710,0,2023-09-24
116711,0,2023-09-17
116712,1,2023-09-01
116713,1,2023-09-28
116714,1,2023-09-20
116715,0,2023-09-24
116716,0,2023-09-26
116717,0,2023-09-24
116718,0,2023-09-11
116719,1,2023-09-25
116720,2,2023-09-10
116721,1,2023-09-21
116722,2,2023-09-07
116723,1,2023-09-23
116724,1,2023-09-18
116725,0,2023-09-24
116726,2,2023-09-29
116727,1,2023-09-19
116728,0,2023-09-18
116729,2,2023-09-15
116730,2,2023-09-23
116731,1,2023-09-08
116732,0,2023-09-17
116733,0,2023-09-28
116734,0,2023-09-11
116735,1,2023-09-18
116736,1,2023-09-28
116737,0,2023-09-04
116738,2,2023-09-04
116739,0,2023-09-19
116740,2,2023-09-01
116741,0,2023-09-18
116742,2,2023-09-07
116743,0,2023-09-26
116744,1,2023-09-08
116745,2,2023-09-18
116746,1,2023-09-22
116747,2,2023-09-08
116748,2,2023-09-01
116749,0,2023-09-03
116750,2,2023-09-22
116751,1,2023-09-23
116752,0,2023-09-17
116753,2,2023-09-13
116754,2,2023-09-09
116755,0,2023-09-01
116756,2,2023-09-10
116757,1,2023-09-18
116758,2,2023-09-27
116759,2,2023-09-08
116760,0,2023-09-29
116761,0,2023-09-23
116762,1,2023-09-21
116763,2,2023-09-27
116764,2,2023-09-19
116765,1,2023-09-06
116766,0,2023-09-28
116767,1,2023-09-19
116768,2,2023-09-21
116769,2,2023-09-29
116770,0,2023-09-21
116771,2,2023-09-28
116772,1,2023-09-05
116773,2,2023-09-05
116774,2,2023-09-13
116775,1,2023-09-22
116776,2,2023-09-20
116777,1,2023-09-22
116778,0,2023-09-10
116779,0,2023-09-27
116780,1,2023-09-06
116781,2,2023-09-12
116782,1,2023-09-05
116783,0,2023-09-21
116784,2,2023-09-01
116785,1,2023-09-12
116786,0,2023-09-07
116787,2,2023-09-19
116788,2,2023-09-11
116789,0,2023-09-05
116790,1,2023-09-20
116791,0,2023-09-23
116792,0,2023-09-17
116793,0,2023-09-05
116794,0,2023-09-01
116795,2,2023-09-27
116796,1,2023-09-24
116797,2,2023-09-03
116798,1,2023-09-13
116799,1,2023-09-21
116800,2,2023-09-01
116801,0,2023-09-20
116802,1,2023-09-28
116803,2,2023-09-17
116804,1,2023-09-11
116805,1,2023-09-10
116806,1,2023-09-05
116807,1,2023-09-10
116808,1,2023-09-04
116809,0,2023-09-25
116810,0,2023-09-21
116811,2,2023-09-27
116812,1,2023-09-02
116813,1,2023-09-02
116814,0,2023-09-05
116815,2,2023-09-12
116816,0,2023-09-28
116817,1,2023-09-17
116818,1,2023-09-12
116819,1,2023-09-16
116820,0,2023-09-07
116821,2,2023-09-09
116822,0,2023-09-23
116823,0,2023-09-21
116824,2,2023-09-23
116825,0,2023-09-17
116826,0,2023-09-02
116827,1,2023-09-10
116828,1,2023-09-04
116829,1,2023-09-16
116830,2,2023-09-15
116831,1,2023-09-14
116832,0,2023-09-03
116833,1,2023-09-08
116834,0,2023-09-01
116835,2,2023-09-25
116836,0,2023-09-03
116837,1,2023-09-21
116838,2,2023-09-29
116839,2,2023-09-12
116840,1,2023-09-21
116841,2,2023-09-09
116842,2,2023-09-05
116843,1,2023-09-12
116844,0,2023-09-05
116845,1,2023-09-11
116846,0,2023-09-15
116847,0,2023-09-21
116848,1,2023-09-18
116849,2,2023-09-22
116850,0,2023-09-19
116851,2,2023-09-17
116852,1,2023-09-01
116853,0,2023-09-21
116854,2,2023-09-03
116855,2,2023-09-15
116856,1,2023-09-17
116857,2,2023-09-25
116858,0,2023-09-09
116859,1,2023-09-11
116860,0,2023-09-26
116861,1,2023-09-17
116862,1,2023-09-15
116863,0,2023-09-05
116864,1,2023-09-08
116865,2,2023-09-13
116866,2,2023-09-19
116867,1,2023-09-03
116868,1,2023-09-19
116869,0,2023-09-01
116870,1,2023-09-18
116871,2,2023-09-18
116872,1,2023-09-22
116873,1,2023-09-19
116874,0,2023-09-23
116875,1,2023-09-14
116876,2,2023-09-13
116877,2,2023-09-19
116878,1,2023-09-27
116879,2,2023-09-22
116880,1,2023-09-20
116881,1,2023-09-23
116882,1,2023-09-02
116883,1,2023-09-02
116884,0,2023-09-17
116885,1,2023-09-07
116886,1,2023-09-15
116887,0,2023-09-25
116888,2,2023-09-06
116889,0,2023-09-26
116890,0,2023-09-11
116891,1,2023-09-09
116892,1,2023-09-24
116893,1,2023-09-28
116894,1,2023-09-23
116895,2,2023-09-09
116896,1,2023-09-13
116897,0,2023-09-13
116898,2,2023-09-24
116899,2,2023-09-09
116900,1,2023-09-20
116901,2,2023-09-11
116902,2,2023-09-18
116903,2,2023-09-28
116904,1,2023-09-10
116905,1,2023-09-23
116906,2,2023-09-27
116907,0,2023-09-21
116908,2,2023-09-27
116909,1,2023-09-03
116910,1,2023-09-22
116911,0,2023-09-18
116912,1,2023-09-19
116913,1,2023-09-24
116914,1,2023-09-28
116915,0,2023-09-15
116916,1,2023-09-24
116917,1,2023-09-17
116918,2,2023-09-14
116919,2,2023-09-19
116920,1,2023-09-27
116921,1,2023-09-10
116922,2,2023-09-24
116923,0,2023-09-18
116924,2,2023-09-27
116925,2,2023-09-14
116926,0,2023-09-01
116927,2,2023-09-22
116928,1,2023-09-24
116929,2,2023-09-07
116930,0,2023-09-26
116931,0,2023-09-27
116932,0,2023-09-13
116933,1,2023-09-29
116934,1,2023-09-09
116935,2,2023-09-24
116936,0,2023-09-22
116937,2,2023-09-15
116938,0,2023-09-19
116939,2,2023-09-20
116940,2,2023-09-27
116941,1,2023-09-26
116942,2,2023-09-25
116943,1,2023-09-09
116944,0,2023-09-24
116945,1,2023-09-09
116946,0,2023-09-13
116947,2,2023-09-10
116948,2,2023-09-24
116949,1,2023-09-21
116950,1,2023-09-17
116951,2,2023-09-11
116952,1,2023-09-15
116953,2,2023-09-07
116954,2,2023-09-16
116955,0,2023-09-28
116956,2,2023-09-21
116957,1,2023-09-24
116958,0,2023-09-13
116959,1,2023-09-08
116960,1,2023-09-22
116961,2,2023-09-17
116962,1,2023-09-09
116963,1,2023-09-27
116964,2,2023-09-21
116965,0,2023-09-20
116966,2,2023-09-29
116967,0,2023-09-27
116968,2,2023-09-24
116969,1,2023-09-20
116970,2,2023-09-06
116971,0,2023-09-22
116972,1,2023-09-26
116973,1,2023-09-13
116974,2,2023-09-01
116975,1,2023-09-29
116976,0,2023-09-05
116977,2,2023-09-03
116978,0,2023-09-07
116979,2,2023-09-29
116980,1,2023-09-06
116981,2,2023-09-14
116982,1,2023-09-03
116983,2,2023-09-26
116984,0,2023-09-11
116985,1,2023-09-01
116986,1,2023-09-08
116987,1,2023-09-08
116988,0,2023-09-10
116989,2,2023-09-16
116990,0,2023-09-20
116991,1,2023-09-24
116992,0,2023-09-13
116993,0,2023-09-06
116994,0,2023-09-06
116995,0,2023-09-20
116996,0,2023-09-05
116997,1,2023-09-16
116998,1,2023-09-18
116999,2,2023-09-29
117000,1,2023-09-12
117001,1,2023-09-16
117002,2,2023-09-29
117003,2,2023-09-27
117004,0,2023-09-11
117005,0,2023-09-14
117006,1,2023-09-26
117007,2,2023-09-14
117008,0,2023-09-22
117009,2,2023-09-10
117010,0,2023-09-07
117011,0,2023-09-26
117012,0,2023-09-10
117013,2,2023-09-16
117014,2,2023-09-15
117015,1,2023-09-19
117016,2,2023-09-13
117017,0,2023-09-01
117018,0,2023-09-24
117019,0,2023-09-17
117020,0,2023-09-15
117021,2,2023-09-25
117022,0,2023-09-22
117023,1,2023-09-04
117024,1,2023-09-05
117025,0,2023-09-13
117026,2,2023-09-28
117027,0,2023-09-26
117028,0,2023-09-18
117029,2,2023-09-08
117030,0,2023-09-04
117031,1,2023-09-01
117032,1,2023-09-01
117033,0,2023-09-13
117034,1,2023-09-06
117035,0,2023-09-25
117036,0,2023-09-22
117037,0,2023-09-08
117038,2,2023-09-21
117039,2,2023-09-03
117040,0,2023-09-25
117041,2,2023-09-09
117042,0,2023-09-03
117043,2,2023-09-04
117044,0,2023-09-29
117045,2,2023-09-06
117046,1,2023-09-27
117047,0,2023-09-16
117048,1,2023-09-15
117049,1,2023-09-23
117050,2,2023-09-05
117051,1,2023-09-20
117052,1,2023-09-02
117053,2,2023-09-02
117054,2,2023-09-13
117055,0,2023-09-29
117056,1,2023-09-25
117057,2,2023-09-13
117058,2,2023-09-11
117059,0,2023-09-21
117060,1,2023-09-20
117061,1,2023-09-04
117062,2,2023-09-27
117063,0,2023-09-29
117064,0,2023-09-20
117065,1,2023-09-06
117066,0,2023-09-12
117067,1,2023-09-19
117068,0,2023-09-16
117069,1,2023-09-18
117070,1,2023-09-20
117071,2,2023-09-24
117072,2,2023-09-24
117073,2,2023-09-07
117074,2,2023-09-04
117075,2,2023-09-29
117076,2,2023-09-21
117077,0,2023-09-05
117078,2,2023-09-11
117079,0,2023-09-28
117080,2,2023-09-16
117081,1,2023-09-22
117082,2,2023-09-06
117083,0,2023-09-02
117084,0,2023-09-18
117085,1,2023-09-28
117086,0,2023-09-15
117087,0,2023-09-03
117088,2,2023-09-17
117089,1,2023-09-04
117090,1,2023-09-28
117091,2,2023-09-17
117092,1,2023-09-13
117093,0,2023-09-05
117094,2,2023-09-18
117095,1,2023-09-09
117096,0,2023-09-26
117097,2,2023-09-17
117098,2,2023-09-27
117099,2,2023-09-13
117100,1,2023-09-13
117101,1,2023-09-10
117102,2,2023-09-27
117103,2,2023-09-10
117104,1,2023-09-24
117105,1,2023-09-29
117106,1,2023-09-23
117107,1,2023-09-04
117108,2,2023-09-25
117109,0,2023-09-27
117110,2,2023-09-11
117111,2,2023-09-18
117112,2,2023-09-15
117113,0,2023-09-17
117114,2,2023-09-22
117115,1,2023-09-25
117116,0,2023-09-28
117117,1,2023-09-27
117118,1,2023-09-04
117119,1,2023-09-10
117120,1,2023-09-01
117121,2,2023-09-05
117122,2,2023-09-04
117123,0,2023-09-14
117124,1,2023-09-27
117125,0,2023-09-15
117126,0,2023-09-14
117127,2,2023-09-28
117128,0,2023-09-01
117129,1,2023-09-19
117130,1,2023-09-16
117131,2,2023-09-18
117132,1,2023-09-22
117133,1,2023-09-22
117134,2,2023-09-19
117135,2,2023-09-16
117136,1,2023-09-15
117137,2,2023-09-13
117138,0,2023-09-07
117139,1,2023-09-27
117140,0,2023-09-04
117141,0,2023-09-22
117142,0,2023-09-18
117143,1,2023-09-27
117144,2,2023-09-04
117145,0,2023-09-19
117146,0,2023-09-15
117147,2,2023-09-25
117148,2,2023-09-24
117149,0,2023-09-20
117150,1,2023-09-13
117151,2,2023-09-03
117152,1,2023-09-17
117153,2,2023-09-24
117154,2,2023-09-01
117155,2,2023-09-10
117156,1,2023-09-12
117157,2,2023-09-07
117158,0,2023-09-05
117159,2,2023-09-26
117160,0,2023-09-15
117161,0,2023-09-16
117162,2,2023-09-12
117163,2,2023-09-27
117164,0,2023-09-06
117165,1,2023-09-13
117166,0,2023-09-23
117167,1,2023-09-03
117168,0,2023-09-04
117169,2,2023-09-20
117170,2,2023-09-24
117171,1,2023-09-10
117172,2,2023-09-24
117173,1,2023-09-07
117174,1,2023-09-16
117175,2,2023-09-04
117176,2,2023-09-18
117177,1,2023-09-06
117178,1,2023-09-02
117179,0,2023-09-20
117180,2,2023-09-08
117181,2,2023-09-04
117182,2,2023-09-06
117183,1,2023-09-27
117184,1,2023-09-01
117185,1,2023-09-24
117186,2,2023-09-02
117187,1,2023-09-28
117188,1,2023-09-15
117189,1,2023-09-08
117190,0,2023-09-10
117191,1,2023-09-04
117192,1,2023-09-28
117193,0,2023-09-20
117194,0,2023-09-11
117195,2,2023-09-18
117196,1,2023-09-17
117197,0,2023-09-29
117198,1,2023-09-09
117199,2,2023-09-03
117200,0,2023-09-14
117201,0,2023-09-12
117202,0,2023-09-19
117203,2,2023-09-05
117204,1,2023-09-26
117205,1,2023-09-04
117206,0,2023-09-24
117207,2,2023-09-10
117208,1,2023-09-14
117209,2,2023-09-19
117210,2,2023-09-12
117211,0,2023-09-29
117212,1,2023-09-09
117213,2,2023-09-18
117214,2,2023-09-26
117215,2,2023-09-06
117216,1,2023-09-27
117217,1,2023-09-19
117218,2,2023-09-28
117219,0,2023-09-04
117220,2,2023-09-14
117221,1,2023-09-08
117222,1,2023-09-23
117223,1,2023-09-16
117224,2,2023-09-15
117225,0,2023-09-11
117226,0,2023-09-07
117227,2,2023-09-28
117228,1,2023-09-20
117229,0,2023-09-01
117230,2,2023-09-07
117231,0,2023-09-15
117232,1,2023-09-28
117233,2,2023-09-03
117234,1,2023-09-25
117235,2,2023-09-06
117236,2,2023-09-19
117237,0,2023-09-21
117238,0,2023-09-24
117239,0,2023-09-22
117240,2,2023-09-15
117241,1,2023-09-21
117242,2,2023-09-02
117243,1,2023-09-02
117244,2,2023-09-16
117245,1,2023-09-09
117246,1,2023-09-10
117247,2,2023-09-17
117248,0,2023-09-21
117249,2,2023-09-17
117250,0,2023-09-17
117251,0,2023-09-04
117252,1,2023-09-15
117253,2,2023-09-04
117254,1,2023-09-22
117255,0,2023-09-19
117256,1,2023-09-12
117257,0,2023-09-28
117258,2,2023-09-18
117259,2,2023-09-17
117260,2,2023-09-19
117261,0,2023-09-03
117262,2,2023-09-05
117263,1,2023-09-28
117264,1,2023-09-11
117265,0,2023-09-08
117266,0,2023-09-16
117267,1,2023-09-22
117268,2,2023-09-11
117269,2,2023-09-17
117270,1,2023-09-14
117271,1,2023-09-10
117272,2,2023-09-13
117273,1,2023-09-21
117274,1,2023-09-21
117275,1,2023-09-29
117276,1,2023-09-12
117277,1,2023-09-20
117278,2,2023-09-04
117279,0,2023-09-13
117280,0,2023-09-08
117281,0,2023-09-08
117282,1,2023-09-01
117283,1,2023-09-04
117284,0,2023-09-20
117285,2,2023-09-18
117286,1,2023-09-19
117287,1,2023-09-02
117288,0,2023-09-27
117289,0,2023-09-20
117290,2,2023-09-06
117291,1,2023-09-18
117292,1,2023-09-13
117293,1,2023-09-23
117294,0,2023-09-11
117295,2,2023-09-01
117296,1,2023-09-19
117297,0,2023-09-12
117298,0,2023-09-28
117299,1,2023-09-29
117300,0,2023-09-28
117301,2,2023-09-09
117302,1,2023-09-15
117303,2,2023-09-25
117304,0,2023-09-19
117305,1,2023-09-20
117306,2,2023-09-25
117307,0,2023-09-21
117308,0,2023-09-20
117309,1,2023-09-21
117310,1,2023-09-02
117311,1,2023-09-11
117312,0,2023-09-18
117313,0,2023-09-20
117314,1,2023-09-08
117315,1,2023-09-17
117316,1,2023-09-06
117317,2,2023-09-09
117318,2,2023-09-06
117319,1,2023-09-14
117320,1,2023-09-04
117321,0,2023-09-06
117322,2,2023-09-21
117323,2,2023-09-20
117324,2,2023-09-02
117325,0,2023-09-09
117326,1,2023-09-20
117327,1,2023-09-24
117328,1,2023-09-02
117329,2,2023-09-04
117330,0,2023-09-19
117331,0,2023-09-10
117332,1,2023-09-08
117333,1,2023-09-24
117334,2,2023-09-12
117335,1,2023-09-29
117336,1,2023-09-03
117337,2,2023-09-18
117338,1,2023-09-29
117339,0,2023-09-27
117340,1,2023-09-05
117341,2,2023-09-24
117342,1,2023-09-28
117343,1,2023-09-16
117344,1,2023-09-03
117345,2,2023-09-10
117346,0,2023-09-10
117347,1,2023-09-19
117348,0,2023-09-23
117349,0,2023-09-19
117350,1,2023-09-18
117351,0,2023-09-07
117352,1,2023-09-17
117353,0,2023-09-17
117354,1,2023-09-15
117355,1,2023-09-21
117356,0,2023-09-26
117357,0,2023-09-10
117358,0,2023-09-16
117359,0,2023-09-24
117360,1,2023-09-13
117361,1,2023-09-17
117362,1,2023-09-22
117363,2,2023-09-05
117364,2,2023-09-02
117365,1,2023-09-12
117366,0,2023-09-02
117367,2,2023-09-27
117368,1,2023-09-13
117369,0,2023-09-25
117370,2,2023-09-15
117371,1,2023-09-09
117372,0,2023-09-09
117373,0,2023-09-04
117374,0,2023-09-26
117375,1,2023-09-04
117376,0,2023-09-03
117377,1,2023-09-17
117378,0,2023-09-19
117379,0,2023-09-25
117380,1,2023-09-24
117381,2,2023-09-21
117382,1,2023-09-15
117383,1,2023-09-14
117384,1,2023-09-27
117385,0,2023-09-09
117386,0,2023-09-22
117387,2,2023-09-16
117388,2,2023-09-22
117389,0,2023-09-29
117390,2,2023-09-02
117391,1,2023-09-03
117392,2,2023-09-08
117393,2,2023-09-20
117394,2,2023-09-28
117395,1,2023-09-29
117396,1,2023-09-13
117397,0,2023-09-09
117398,1,2023-09-26
117399,0,2023-09-20
117400,2,2023-09-08
117401,1,2023-09-17
117402,0,2023-09-13
117403,2,2023-09-20
117404,0,2023-09-22
117405,2,2023-09-18
117406,2,2023-09-21
117407,2,2023-09-07
117408,0,2023-09-09
117409,0,2023-09-20
117410,2,2023-09-06
117411,0,2023-09-10
117412,2,2023-09-23
117413,2,2023-09-23
117414,1,2023-09-12
117415,2,2023-09-19
117416,0,2023-09-11
117417,2,2023-09-17
117418,0,2023-09-17
117419,1,2023-09-24
117420,0,2023-09-01
117421,0,2023-09-25
117422,0,2023-09-17
117423,0,2023-09-17
117424,0,2023-09-29
117425,0,2023-09-05
117426,1,2023-09-14
117427,0,2023-09-29
117428,1,2023-09-15
117429,1,2023-09-29
117430,2,2023-09-10
117431,2,2023-09-15
117432,2,2023-09-22
117433,0,2023-09-12
117434,0,2023-09-03
117435,0,2023-09-23
117436,1,2023-09-11
117437,0,2023-09-27
117438,2,2023-09-14
117439,1,2023-09-04
117440,2,2023-09-21
117441,0,2023-09-06
117442,0,2023-09-05
117443,0,2023-09-04
117444,2,2023-09-15
117445,1,2023-09-24
117446,1,2023-09-29
117447,1,2023-09-06
117448,0,2023-09-17
117449,2,2023-09-11
117450,1,2023-09-09
117451,0,2023-09-24
117452,2,2023-09-13
117453,1,2023-09-02
117454,1,2023-09-08
117455,2,2023-09-11
117456,0,2023-09-16
117457,0,2023-09-29
117458,1,2023-09-11
117459,0,2023-09-01
117460,1,2023-09-20
117461,1,2023-09-06
117462,0,2023-09-10
117463,1,2023-09-27
117464,2,2023-09-09
117465,2,2023-09-06
117466,1,2023-09-05
117467,0,2023-09-13
117468,1,2023-09-24
117469,1,2023-09-12
117470,2,2023-09-04
117471,0,2023-09-17
117472,2,2023-09-27
117473,0,2023-09-19
117474,1,2023-09-04
117475,0,2023-09-03
117476,2,2023-09-27
117477,2,2023-09-01
117478,2,2023-09-07
117479,2,2023-09-04
117480,1,2023-09-14
117481,0,2023-09-16
117482,2,2023-09-19
117483,2,2023-09-29
117484,1,2023-09-01
117485,1,2023-09-28
117486,2,2023-09-09
117487,1,2023-09-26
117488,1,2023-09-22
117489,1,2023-09-14
117490,2,2023-09-29
117491,2,2023-09-01
117492,1,2023-09-27
117493,0,2023-09-24
117494,0,2023-09-16
117495,0,2023-09-07
117496,1,2023-09-26
117497,2,2023-09-04
117498,2,2023-09-18
117499,1,2023-09-28
117500,2,2023-09-23
117501,1,2023-09-25
117502,1,2023-09-20
117503,0,2023-09-08
117504,1,2023-09-11
117505,0,2023-09-13
117506,0,2023-09-06
117507,1,2023-09-26
117508,2,2023-09-23
117509,2,2023-09-13
117510,2,2023-09-20
117511,1,2023-09-10
117512,2,2023-09-23
117513,1,2023-09-14
117514,2,2023-09-12
117515,2,2023-09-01
117516,0,2023-09-24
117517,0,2023-09-21
117518,1,2023-09-16
117519,1,2023-09-26
117520,2,2023-09-29
117521,2,2023-09-09
117522,0,2023-09-08
117523,0,2023-09-02
117524,2,2023-09-10
117525,1,2023-09-25
117526,0,2023-09-10
117527,0,2023-09-22
117528,2,2023-09-25
117529,1,2023-09-02
117530,1,2023-09-09
117531,2,2023-09-04
117532,0,2023-09-23
117533,0,2023-09-25
117534,0,2023-09-03
117535,2,2023-09-10
117536,2,2023-09-01
117537,0,2023-09-15
117538,2,2023-09-19
117539,0,2023-09-16
117540,0,2023-09-14
117541,0,2023-09-05
117542,1,2023-09-03
117543,1,2023-09-20
117544,0,2023-09-03
117545,2,2023-09-25
117546,0,2023-09-11
117547,2,2023-09-15
117548,0,2023-09-18
117549,0,2023-09-28
117550,0,2023-09-09
117551,1,2023-09-01
117552,2,2023-09-27
117553,1,2023-09-18
117554,2,2023-09-23
117555,0,2023-09-21
117556,2,2023-09-23
117557,0,2023-09-08
117558,2,2023-09-10
117559,2,2023-09-04
117560,1,2023-09-24
117561,2,2023-09-09
117562,2,2023-09-28
117563,0,2023-09-03
117564,1,2023-09-01
117565,0,2023-09-28
117566,2,2023-09-27
117567,1,2023-09-07
117568,0,2023-09-28
117569,1,2023-09-27
117570,1,2023-09-15
117571,2,2023-09-27
117572,0,2023-09-14
117573,1,2023-09-11
117574,2,2023-09-24
117575,1,2023-09-06
117576,1,2023-09-04
117577,2,2023-09-24
117578,1,2023-09-10
117579,1,2023-09-14
117580,2,2023-09-12
117581,1,2023-09-17
117582,1,2023-09-16
117583,1,2023-09-06
117584,0,2023-09-09
117585,2,2023-09-18
117586,2,2023-09-15
117587,0,2023-09-26
117588,1,2023-09-23
117589,1,2023-09-17
117590,1,2023-09-26
117591,1,2023-09-24
117592,0,2023-09-20
117593,2,2023-09-10
117594,0,2023-09-03
117595,0,2023-09-07
117596,0,2023-09-22
117597,0,2023-09-10
117598,0,2023-09-11
117599,0,2023-09-24
117600,2,2023-09-05
117601,2,2023-09-04
117602,1,2023-09-20
117603,1,2023-09-07
117604,2,2023-09-13
117605,1,2023-09-04
117606,2,2023-09-06
117607,0,2023-09-15
117608,0,2023-09-10
117609,2,2023-09-24
117610,2,2023-09-19
117611,2,2023-09-18
117612,1,2023-09-22
117613,1,2023-09-20
117614,2,2023-09-12
117615,1,2023-09-23
117616,1,2023-09-20
117617,0,2023-09-25
117618,2,2023-09-15
117619,2,2023-09-24
117620,2,2023-09-13
117621,1,2023-09-21
117622,1,2023-09-01
117623,0,2023-09-18
117624,1,2023-09-04
117625,0,2023-09-24
117626,1,2023-09-19
117627,2,2023-09-01
117628,2,2023-09-21
117629,2,2023-09-17
117630,0,2023-09-23
117631,0,2023-09-20
117632,0,2023-09-21
117633,0,2023-09-21
117634,2,2023-09-16
117635,0,2023-09-21
117636,2,2023-09-26
117637,2,2023-09-22
117638,2,2023-09-25
117639,1,2023-09-22
117640,1,2023-09-09
117641,1,2023-09-01
117642,1,2023-09-17
117643,1,2023-09-29
117644,0,2023-09-20
117645,1,2023-09-09
117646,2,2023-09-05
117647,1,2023-09-09
117648,0,2023-09-10
117649,1,2023-09-15
117650,1,2023-09-23
117651,2,2023-09-26
117652,1,2023-09-01
117653,2,2023-09-29
117654,1,2023-09-27
117655,1,2023-09-17
117656,1,2023-09-23
117657,2,2023-09-11
117658,2,2023-09-22
117659,1,2023-09-08
117660,0,2023-09-06
117661,2,2023-09-01
117662,2,2023-09-25
117663,0,2023-09-06
117664,1,2023-09-20
117665,1,2023-09-17
117666,2,2023-09-06
117667,0,2023-09-12
117668,1,2023-09-11
117669,2,2023-09-11
117670,1,2023-09-15
117671,2,2023-09-03
117672,2,2023-09-03
117673,2,2023-09-22
117674,0,2023-09-24
117675,2,2023-09-06
117676,1,2023-09-21
117677,2,2023-09-08
117678,2,2023-09-16
117679,2,2023-09-14
117680,0,2023-09-12
117681,1,2023-09-28
117682,0,2023-09-12
117683,1,2023-09-20
117684,0,2023-09-11
117685,2,2023-09-14
117686,1,2023-09-13
117687,2,2023-09-27
117688,2,2023-09-14
117689,1,2023-09-29
117690,2,2023-09-10
117691,2,2023-09-22
117692,1,2023-09-13
117693,0,2023-09-06
117694,0,2023-09-27
117695,0,2023-09-16
117696,0,2023-09-02
117697,0,2023-09-17
117698,2,2023-09-04
117699,1,2023-09-29
117700,0,2023-09-12
117701,0,2023-09-20
117702,0,2023-09-10
117703,2,2023-09-21
117704,2,2023-09-09
117705,2,2023-09-02
117706,0,2023-09-07
117707,1,2023-09-09
117708,2,2023-09-15
117709,0,2023-09-01
117710,2,2023-09-02
117711,0,2023-09-01
117712,2,2023-09-11
117713,0,2023-09-08
117714,2,2023-09-07
117715,1,2023-09-16
117716,1,2023-09-05
117717,2,2023-09-28
